set_id,name,year,theme,subtheme,themeGroup,category,pieces,age,price,imageURL,Age_Range,Price_Range
10290-1,Pickup Truck,2021,Icons,Vehicles,Model making,Normal,1677,18,$129.99,https://images.brickset.com/sets/images/10290-1.jpg,Over 18,$$$$
10291-1,Queer Eye – The Fab 5 Loft,2021,Icons,Licensed,Model making,Normal,974,18,$99.99,https://images.brickset.com/sets/images/10291-1.jpg,Over 18,$$$
10292-1,The Friends Apartments,2021,Icons,Licensed,Model making,Normal,2048,18,$179.99,https://images.brickset.com/sets/images/10292-1.jpg,Over 18,$$$$
10293-1,Santa's Visit,2021,Icons,Winter Village Collection,Model making,Normal,1445,18,$99.99,https://images.brickset.com/sets/images/10293-1.jpg,Over 18,$$$
10294-1,Titanic,2021,Icons,Miscellaneous,Model making,Normal,9090,18,$679.99,https://images.brickset.com/sets/images/10294-1.jpg,Over 18,$$$$$
10295-1,Porsche 911,2021,Icons,Vehicles,Model making,Normal,1458,18,$169.99,https://images.brickset.com/sets/images/10295-1.jpg,Over 18,$$$$
21056-1,Taj Mahal,2021,Architecture,Landmark Series,Model making,Normal,2022,18,$119.99,https://images.brickset.com/sets/images/21056-1.jpg,Over 18,$$$$
40516-1,Everyone is Awesome,2021,Icons,Miscellaneous,Model making,Normal,346,18,$34.99,https://images.brickset.com/sets/images/40516-1.jpg,Over 18,$$
10297-1,Boutique Hotel,2022,Icons,Modular Buildings Collection,Model making,Normal,3066,18,$229.99,https://images.brickset.com/sets/images/10297-1.jpg,Over 18,$$$$
10298-1,Vespa 125,2022,Icons,Vehicles,Model making,Normal,1106,18,$99.99,https://images.brickset.com/sets/images/10298-1.jpg,Over 18,$$$
10299-1,Real Madrid - Santiago Bernabéu Stadium,2022,Icons,Stadiums,Model making,Normal,5876,18,$399.99,https://images.brickset.com/sets/images/10299-1.jpg,Over 18,$$$$
10300-1,Back to the Future Time Machine,2022,Icons,Vehicles,Model making,Normal,1872,18,$199.99,https://images.brickset.com/sets/images/10300-1.jpg,Over 18,$$$$
10302-1,Optimus Prime,2022,Icons,Licensed,Model making,Normal,1508,18,$179.99,https://images.brickset.com/sets/images/10302-1.jpg,Over 18,$$$$
10303-1,Loop Coaster,2022,Icons,Fairground Collection,Model making,Normal,3756,18,$399.99,https://images.brickset.com/sets/images/10303-1.jpg,Over 18,$$$$
10304-1,Chevrolet Camaro Z/28 1969,2022,Icons,Vehicles,Model making,Normal,1456,18,$169.99,https://images.brickset.com/sets/images/10304-1.jpg,Over 18,$$$$
10305-1,Lion Knights' Castle,2022,Icons,Castle System,Model making,Normal,4514,18,$399.99,https://images.brickset.com/sets/images/10305-1.jpg,Over 18,$$$$
10306-1,Atari 2600,2022,Icons,Licensed,Model making,Normal,2532,18,$239.99,https://images.brickset.com/sets/images/10306-1.jpg,Over 18,$$$$
10307-1,Eiffel Tower,2022,Icons,Landmarks,Model making,Normal,10001,18,$629.99,https://images.brickset.com/sets/images/10307-1.jpg,Over 18,$$$$$
10308-1,Holiday Main Street,2022,Icons,Winter Village Collection,Model making,Normal,1514,18,$99.99,https://images.brickset.com/sets/images/10308-1.jpg,Over 18,$$$
10309-1,Succulents,2022,Icons,Botanical Collection,Model making,Normal,771,18,$49.99,https://images.brickset.com/sets/images/10309-1.jpg,Over 18,$$
10311-1,Orchid,2022,Icons,Botanical Collection,Model making,Normal,608,18,$49.99,https://images.brickset.com/sets/images/10311-1.jpg,Over 18,$$
10497-1,Galaxy Explorer,2022,Icons,Space System,Model making,Normal,1254,18,$99.99,https://images.brickset.com/sets/images/10497-1.jpg,Over 18,$$$
21057-1,Singapore,2022,Architecture,Skylines,Model making,Normal,827,18,$59.99,https://images.brickset.com/sets/images/21057-1.jpg,Over 18,$$$
21058-1,The Great Pyramid of Giza,2022,Architecture,Landmark Series,Model making,Normal,1476,18,$129.99,https://images.brickset.com/sets/images/21058-1.jpg,Over 18,$$$$
76989-1,Horizon Forbidden West: Tallneck,2022,Icons,Licensed,Model making,Normal,1222,18,$89.99,https://images.brickset.com/sets/images/76989-1.jpg,Over 18,$$$
10217-1,Diagon Alley,2011,Harry Potter,General,Licensed,Normal,2025,14,$149.99,https://images.brickset.com/sets/images/10217-1.jpg,10 to 17,$$$$
9474-1,The Battle of Helm's Deep,2012,The Lord of the Rings,The Two Towers,Licensed,Normal,1368,10,$129.99,https://images.brickset.com/sets/images/9474-1.jpg,10 to 17,$$$$
10937-1,Batman: Arkham Asylum Breakout,2013,DC Comics Super Heroes,Batman,Licensed,Normal,1619,12,$159.99,https://images.brickset.com/sets/images/10937-1.jpg,10 to 17,$$$$
21105-1,The Village,2013,Minecraft,Micro World,Licensed,Normal,466,10,$34.99,https://images.brickset.com/sets/images/21105-1.jpg,10 to 17,$$
21106-1,The Nether,2013,Minecraft,Micro World,Licensed,Normal,469,10,$34.99,https://images.brickset.com/sets/images/21106-1.jpg,10 to 17,$$
21107-1,The End,2014,Minecraft,Micro World,Licensed,Normal,440,10,$34.99,https://images.brickset.com/sets/images/21107-1.jpg,10 to 17,$$
76023-1,The Tumbler,2014,DC Comics Super Heroes,The Dark Knight Trilogy,Licensed,Normal,1869,16,$199.99,https://images.brickset.com/sets/images/76023-1.jpg,10 to 17,$$$$
76042-1,The SHIELD Helicarrier,2015,Marvel Super Heroes,The Avengers,Licensed,Normal,2996,16,$349.99,https://images.brickset.com/sets/images/76042-1.jpg,10 to 17,$$$$
71040-1,Disney Castle,2016,Disney,Disney Parks,Licensed,Normal,4080,16,$349.99,https://images.brickset.com/sets/images/71040-1.jpg,10 to 17,$$$$
75827-1,Firehouse Headquarters,2016,Ghostbusters,Original Film,Licensed,Normal,4634,16,$349.99,https://images.brickset.com/sets/images/75827-1.jpg,10 to 17,$$$$
76052-1,Batman Classic TV Series - Batcave,2016,DC Comics Super Heroes,Batman Classic TV Series,Licensed,Normal,2526,14,$269.99,https://images.brickset.com/sets/images/76052-1.jpg,10 to 17,$$$$
21137-1,The Mountain Cave,2017,Minecraft,Minifig-scale,Licensed,Normal,2863,12,$249.99,https://images.brickset.com/sets/images/21137-1.jpg,10 to 17,$$$$
71042-1,Silent Mary,2017,Pirates of the Caribbean,Dead Men Tell No Tales,Licensed,Normal,2294,14,$199.99,https://images.brickset.com/sets/images/71042-1.jpg,10 to 17,$$$$
76105-1,The Hulkbuster: Ultron Edition,2018,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,1363,14,$119.99,https://images.brickset.com/sets/images/76105-1.jpg,10 to 17,$$$$
10766-1,Woody & RC,2019,Disney,Toy Story 4,Licensed,Normal,69,4,$9.99,https://images.brickset.com/sets/images/10766-1.jpg,1 to 4,$
10767-1,Duke Caboom's Stunt Show,2019,Disney,Toy Story 4,Licensed,Normal,120,4,$19.99,https://images.brickset.com/sets/images/10767-1.jpg,1 to 4,$
10768-1,Buzz and Bo Peep's Playground Adventure,2019,Disney,Toy Story 4,Licensed,Normal,139,4,$24.99,https://images.brickset.com/sets/images/10768-1.jpg,1 to 4,$
10769-1,RV Vacation,2019,Disney,Toy Story 4,Licensed,Normal,178,4,$34.99,https://images.brickset.com/sets/images/10769-1.jpg,1 to 4,$$
10770-1,Buzz & Woody's Carnival Mania!,2019,Disney,Toy Story 4,Licensed,Normal,230,4,$49.99,https://images.brickset.com/sets/images/10770-1.jpg,1 to 4,$$
41158-1,Jasmine's Petite Tower,2019,Disney,Aladdin,Licensed,Normal,49,4,$9.99,https://images.brickset.com/sets/images/41158-1.jpg,1 to 4,$
41159-1,Cinderella's Carriage Ride,2019,Disney,Cinderella,Licensed,Normal,91,4,$19.99,https://images.brickset.com/sets/images/41159-1.jpg,1 to 4,$
41160-1,Ariel's Castle,2019,Disney,The Little Mermaid,Licensed,Normal,115,4,$24.99,https://images.brickset.com/sets/images/41160-1.jpg,1 to 4,$
71044-1,Disney Train and Station,2019,Disney,Disney Parks,Licensed,Normal,2925,12,$329.99,https://images.brickset.com/sets/images/71044-1.jpg,10 to 17,$$$$
75936-1,Jurassic Park: T. rex Rampage,2019,Jurassic World,Jurassic Park,Licensed,Normal,3120,16,$249.99,https://images.brickset.com/sets/images/75936-1.jpg,10 to 17,$$$$
76133-1,Spider-Man Car Chase,2019,Marvel Super Heroes,Spider-Man,Licensed,Normal,52,4,$9.99,https://images.brickset.com/sets/images/76133-1.jpg,1 to 4,$
76134-1,Spider-Man: Doc Ock Diamond Heist,2019,Marvel Super Heroes,Spider-Man,Licensed,Normal,150,4,$29.99,https://images.brickset.com/sets/images/76134-1.jpg,1 to 4,$$
76139-1,1989 Batmobile,2019,DC Comics Super Heroes,Batman 1989,Licensed,Normal,3306,16,$249.99,https://images.brickset.com/sets/images/76139-1.jpg,10 to 17,$$$$
43178-1,Cinderella's Castle Celebration,2020,Disney,Cinderella,Licensed,Normal,168,4,$29.99,https://images.brickset.com/sets/images/43178-1.jpg,1 to 4,$$
43179-1,Mickey Mouse and Minnie Mouse,2020,Disney,Miscellaneous,Licensed,Normal,1739,18,$179.99,https://images.brickset.com/sets/images/43179-1.jpg,Over 18,$$$$
43180-1,Belle's Castle Winter Celebration,2020,Disney,Beauty and the Beast,Licensed,Normal,238,4,$49.99,https://images.brickset.com/sets/images/43180-1.jpg,1 to 4,$$
71374-1,Nintendo Entertainment System,2020,Super Mario,Miscellaneous,Licensed,Normal,2646,18,$269.99,https://images.brickset.com/sets/images/71374-1.jpg,Over 18,$$$$
75942-1,Velociraptor: Biplane Rescue Mission,2020,Jurassic World,Legend of Isla Nublar,Licensed,Normal,101,4,$29.99,https://images.brickset.com/sets/images/75942-1.jpg,1 to 4,$$
75978-1,Diagon Alley,2020,Harry Potter,General,Licensed,Normal,5544,16,$449.99,https://images.brickset.com/sets/images/75978-1.jpg,10 to 17,$$$$
75979-1,Hedwig,2020,Harry Potter,General,Licensed,Normal,630,10,$39.99,https://images.brickset.com/sets/images/75979-1.jpg,10 to 17,$$
76147-1,Vulture's Trucker Robbery,2020,Marvel Super Heroes,Spider-Man,Licensed,Normal,93,4,$19.99,https://images.brickset.com/sets/images/76147-1.jpg,1 to 4,$
76149-1,The Menace of Mysterio,2020,Marvel Super Heroes,Spider-Man,Licensed,Normal,163,4,$29.99,https://images.brickset.com/sets/images/76149-1.jpg,1 to 4,$$
76152-1,Avengers Wrath of Loki,2020,Marvel Super Heroes,Avengers,Licensed,Normal,223,4,$59.99,https://images.brickset.com/sets/images/76152-1.jpg,1 to 4,$$$
76158-1,Batboat The Penguin Pursuit!,2020,DC Comics Super Heroes,Batman,Licensed,Normal,54,4,$9.99,https://images.brickset.com/sets/images/76158-1.jpg,1 to 4,$
76161-1,1989 Batwing,2020,DC Comics Super Heroes,Batman 1989,Licensed,Normal,2363,18,$199.99,https://images.brickset.com/sets/images/76161-1.jpg,Over 18,$$$$
76165-1,Iron Man Helmet,2020,Marvel Super Heroes,Iron Man,Licensed,Normal,480,18,$59.99,https://images.brickset.com/sets/images/76165-1.jpg,Over 18,$$$
10772-1,Mickey Mouse's Propeller Plane,2021,Disney,Mickey and Friends,Licensed,Normal,59,4,$9.99,https://images.brickset.com/sets/images/10772-1.jpg,1 to 4,$
10773-1,Minnie Mouse's Ice Cream Shop,2021,Disney,Mickey and Friends,Licensed,Normal,100,4,$19.99,https://images.brickset.com/sets/images/10773-1.jpg,1 to 4,$
10774-1,Mickey Mouse & Minnie Mouse's Space Rocket,2021,Disney,Mickey and Friends,Licensed,Normal,88,4,$19.99,https://images.brickset.com/sets/images/10774-1.jpg,1 to 4,$
10775-1,Mickey Mouse & Donald Duck's Farm,2021,Disney,Mickey and Friends,Licensed,Normal,118,4,$29.99,https://images.brickset.com/sets/images/10775-1.jpg,1 to 4,$$
10776-1,Mickey & Friends Fire Truck & Station,2021,Disney,Mickey and Friends,Licensed,Normal,144,4,$39.99,https://images.brickset.com/sets/images/10776-1.jpg,1 to 4,$$
40478-1,Mini Disney Castle,2021,Disney,Disney Parks,Licensed,Normal,567,12,$39.99,https://images.brickset.com/sets/images/40478-1.jpg,10 to 17,$$
43191-1,Ariel's Celebration Boat,2021,Disney,The Little Mermaid,Licensed,Normal,114,4,$29.99,https://images.brickset.com/sets/images/43191-1.jpg,1 to 4,$$
43194-1,Anna and Elsa's Frozen Wonderland,2021,Disney,Frozen,Licensed,Normal,154,4,$44.99,https://images.brickset.com/sets/images/43194-1.jpg,1 to 4,$$
43197-1,The Ice Castle,2021,Disney,Frozen,Licensed,Normal,1709,14,$219.99,https://images.brickset.com/sets/images/43197-1.jpg,10 to 17,$$$$
71395-1,Super Mario 64 Question Mark Block,2021,Super Mario,Miscellaneous,Licensed,Normal,2064,18,$199.99,https://images.brickset.com/sets/images/71395-1.jpg,Over 18,$$$$
76170-1,Iron Man vs. Thanos,2021,Marvel Super Heroes,Avengers,Licensed,Normal,103,4,$19.99,https://images.brickset.com/sets/images/76170-1.jpg,1 to 4,$
76172-1,Spider-Man and Sandman Showdown,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,45,4,$9.99,https://images.brickset.com/sets/images/76172-1.jpg,1 to 4,$
76178-1,Daily Bugle,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,3772,18,$349.99,https://images.brickset.com/sets/images/76178-1.jpg,Over 18,$$$$
76180-1,Batman vs. The Joker: Batmobile Chase,2021,DC Comics Super Heroes,Batman,Licensed,Normal,136,4,$29.99,https://images.brickset.com/sets/images/76180-1.jpg,1 to 4,$$
76182-1,Batman Cowl,2021,DC Comics Super Heroes,Batman,Licensed,Normal,410,18,$59.99,https://images.brickset.com/sets/images/76182-1.jpg,Over 18,$$$
76184-1,Spider-Man vs. Mysterio's Drone Attack,2021,Marvel Super Heroes,Spider-Man: Far From Home,Licensed,Normal,73,4,$19.99,https://images.brickset.com/sets/images/76184-1.jpg,1 to 4,$
76187-1,Venom,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,565,18,$69.99,https://images.brickset.com/sets/images/76187-1.jpg,Over 18,$$$
76189-1,Captain America and Hydra Face-Off,2021,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,49,4,$9.99,https://images.brickset.com/sets/images/76189-1.jpg,1 to 4,$
76191-1,Infinity Gauntlet,2021,Marvel Super Heroes,Miscellaneous,Licensed,Normal,590,18,$79.99,https://images.brickset.com/sets/images/76191-1.jpg,Over 18,$$$
76193-1,The Guardians' Ship,2021,Marvel Super Heroes,Avengers: Endgame,Licensed,Normal,1901,14,$159.99,https://images.brickset.com/sets/images/76193-1.jpg,10 to 17,$$$$
76199-1,Carnage,2021,Marvel Super Heroes,Spider-Man,Licensed,Normal,546,18,$59.99,https://images.brickset.com/sets/images/76199-1.jpg,Over 18,$$$
76238-1,Classic TV Series Batman Cowl,2021,DC Comics Super Heroes,Batman Classic TV Series,Licensed,Normal,372,18,$59.99,https://images.brickset.com/sets/images/76238-1.jpg,Over 18,$$$
76240-1,Batmobile Tumbler,2021,DC Comics Super Heroes,The Dark Knight Trilogy,Licensed,Normal,2049,18,$269.99,https://images.brickset.com/sets/images/76240-1.jpg,Over 18,$$$$
76391-1,Hogwarts Icons - Collectors' Edition,2021,Harry Potter,General,Licensed,Normal,3010,18,$299.99,https://images.brickset.com/sets/images/76391-1.jpg,Over 18,$$$$
76392-1,Hogwarts Wizard's Chess,2021,Harry Potter,Philosopher's Stone,Licensed,Normal,876,10,$59.99,https://images.brickset.com/sets/images/76392-1.jpg,10 to 17,$$$
76393-1,Harry Potter & Hermione Granger,2021,Harry Potter,General,Licensed,Normal,1673,10,$119.99,https://images.brickset.com/sets/images/76393-1.jpg,10 to 17,$$$$
76394-1,"Fawkes, Dumbledore's Phoenix",2021,Harry Potter,General,Licensed,Normal,597,10,$39.99,https://images.brickset.com/sets/images/76394-1.jpg,10 to 17,$$
76939-1,Stygimoloch Dinosaur Escape,2021,Jurassic World, Camp Cretaceous,Licensed,Normal,129,4,$39.99,https://images.brickset.com/sets/images/76939-1.jpg,1 to 4,$$
10777-1,Mickey and Minnie's Camping Trip,2022,Disney,Mickey and Friends,Licensed,Normal,103,4,$24.99,https://images.brickset.com/sets/images/10777-1.jpg,1 to 4,$
10778-1,"Mickey, Minnie and Goofy's Fairground Fun",2022,Disney,Mickey and Friends,Licensed,Normal,184,4,$34.99,https://images.brickset.com/sets/images/10778-1.jpg,1 to 4,$$
10780-1,Mickey and Friends Castle Defenders,2022,Disney,Mickey and Friends,Licensed,Normal,215,4,$54.99,https://images.brickset.com/sets/images/10780-1.jpg,1 to 4,$$$
10781-1,Spider-Man's Techno Trike,2022,Marvel Super Heroes,Spidey and His Amazing Friends,Licensed,Normal,59,4,$9.99,https://images.brickset.com/sets/images/10781-1.jpg,1 to 4,$
10782-1,Hulk vs. Rhino Truck Showdown,2022,Marvel Super Heroes,Spidey and His Amazing Friends,Licensed,Normal,110,4,$19.99,https://images.brickset.com/sets/images/10782-1.jpg,1 to 4,$
10783-1,Spider-Man at Doc Ock's Lab,2022,Marvel Super Heroes,Spidey and His Amazing Friends,Licensed,Normal,131,4,$29.99,https://images.brickset.com/sets/images/10783-1.jpg,1 to 4,$$
10784-1,Spider-Man Webquarters Hangout,2022,Marvel Super Heroes,Spidey and His Amazing Friends,Licensed,Normal,155,4,$49.99,https://images.brickset.com/sets/images/10784-1.jpg,1 to 4,$$
40521-1,Mini Disney The Haunted Mansion,2022,Disney,Disney Parks,Licensed,Normal,680,12,$39.99,https://images.brickset.com/sets/images/40521-1.jpg,10 to 17,$$
43204-1,Anna and Olaf's Castle Fun,2022,Disney,Frozen,Licensed,Normal,108,4,$29.99,https://images.brickset.com/sets/images/43204-1.jpg,1 to 4,$$
43209-1,Elsa and the Nokk's Ice Stable,2022,Disney,Frozen II,Licensed,Normal,53,4,$14.99,https://images.brickset.com/sets/images/43209-1.jpg,1 to 4,$
71411-1,The Mighty Bowser,2022,Super Mario,Miscellaneous,Licensed,Normal,2807,18,$269.99,https://images.brickset.com/sets/images/71411-1.jpg,Over 18,$$$$
75574-1,Toruk Makto & Tree of Souls,2022,Avatar,Original Film,Licensed,Normal,1212,12,$149.99,https://images.brickset.com/sets/images/75574-1.jpg,10 to 17,$$$$
76209-1,Thor's Hammer,2022,Marvel Super Heroes,Miscellaneous,Licensed,Normal,979,18,$99.99,https://images.brickset.com/sets/images/76209-1.jpg,Over 18,$$$
76210-1,Hulkbuster,2022,Marvel Super Heroes,Avengers: Age of Ultron,Licensed,Normal,4049,18,$549.99,https://images.brickset.com/sets/images/76210-1.jpg,Over 18,$$$$$
76212-1,Shuri's Lab,2022,Marvel Super Heroes,Black Panther,Licensed,Normal,58,4,$9.99,https://images.brickset.com/sets/images/76212-1.jpg,1 to 4,$
76215-1,Black Panther,2022,Marvel Super Heroes,Black Panther,Licensed,Normal,2961,18,$349.99,https://images.brickset.com/sets/images/76215-1.jpg,Over 18,$$$$
76217-1,I am Groot,2022,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,Licensed,Normal,476,10,$54.99,https://images.brickset.com/sets/images/76217-1.jpg,10 to 17,$$$
76218-1,Sanctum Sanctorum,2022,Marvel Super Heroes,Doctor Strange in the Multiverse of Madness,Licensed,Normal,2708,18,$249.99,https://images.brickset.com/sets/images/76218-1.jpg,Over 18,$$$$
76220-1,Batman versus Harley Quinn,2022,DC Comics Super Heroes,Batman,Licensed,Normal,42,4,$9.99,https://images.brickset.com/sets/images/76220-1.jpg,1 to 4,$
76223-1,Nano Gauntlet,2022,Marvel Super Heroes,Avengers: Endgame,Licensed,Normal,675,18,$69.99,https://images.brickset.com/sets/images/76223-1.jpg,Over 18,$$$
76405-1,Hogwarts Express - Collectors' Edition,2022,Harry Potter,General,Licensed,Normal,5129,18,$499.99,https://images.brickset.com/sets/images/76405-1.jpg,Over 18,$$$$
76406-1,Hungarian Horntail Dragon,2022,Harry Potter,Goblet of Fire,Licensed,Normal,671,10,$49.99,https://images.brickset.com/sets/images/76406-1.jpg,10 to 17,$$
